var,date,value,table,type
Equity to deposits,2007-06-30,0.186,Tab 5g,Other Domestic
Equity to deposits,2007-09-30,0.178,Tab 5g,Other Domestic
Equity to deposits,2007-12-31,0.163,Tab 5g,Other Domestic
Equity to deposits,2008-03-31,0.154,Tab 5g,Other Domestic
Equity to deposits,2008-06-30,0.15,Tab 5g,Other Domestic
Equity to deposits,2008-09-30,0.145,Tab 5g,Other Domestic
Equity to deposits,2008-12-31,0.155,Tab 5g,Other Domestic
Equity to deposits,2009-03-31,0.188,Tab 5g,Other Domestic
Equity to deposits,2009-06-30,0.203,Tab 5g,Other Domestic
Equity to deposits,2009-09-30,0.211,Tab 5g,Other Domestic
Equity to deposits,2009-12-31,0.215,Tab 5g,Other Domestic
Equity to deposits,2010-03-31,0.218,Tab 5g,Other Domestic
Equity to deposits,2010-06-30,0.221,Tab 5g,Other Domestic
Equity to deposits,2010-09-30,0.212,Tab 5g,Other Domestic
Equity to deposits,2010-12-31,0.202,Tab 5g,Other Domestic
Equity to deposits,2011-03-31,0.162,Tab 5g,Other Domestic
Equity to deposits,2011-06-30,0.124,Tab 5g,Other Domestic
Equity to deposits,2011-09-30,0.123,Tab 5g,Other Domestic
Equity to deposits,2011-12-31,0.12,Tab 5g,Other Domestic
Equity to deposits,2012-03-31,0.117,Tab 5g,Other Domestic
Equity to deposits,2012-06-30,0.113,Tab 5g,Other Domestic
Equity to deposits,2012-09-30,0.11,Tab 5g,Other Domestic
Equity to deposits,2012-12-31,0.112,Tab 5g,Other Domestic
Equity to deposits,2013-03-31,0.113,Tab 5g,Other Domestic
Equity to deposits,2013-06-30,0.112,Tab 5g,Other Domestic
Equity to deposits,2013-09-30,0.113,Tab 5g,Other Domestic
Equity to deposits,2013-12-31,0.114,Tab 5g,Other Domestic
Equity to deposits,2014-03-31,0.115,Tab 5g,Other Domestic
Equity to deposits,2014-06-30,0.116,Tab 5g,Other Domestic
Equity to deposits,2014-09-30,0.116,Tab 5g,Other Domestic
Equity to deposits,2014-12-31,0.117,Tab 5g,Other Domestic
Equity to deposits,2015-03-31,0.12,Tab 5g,Other Domestic
Equity to deposits,2015-06-30,0.121,Tab 5g,Other Domestic
Equity to deposits,2015-09-30,0.12,Tab 5g,Other Domestic
Equity to deposits,2015-12-31,0.121,Tab 5g,Other Domestic
Equity to deposits,2016-03-31,0.122,Tab 5g,Other Domestic
Equity to deposits,2016-06-30,0.119,Tab 5g,Other Domestic
Equity to deposits,2016-09-30,0.116,Tab 5g,Other Domestic
Equity to deposits,2016-12-31,0.115,Tab 5g,Other Domestic
Equity to deposits,2017-03-31,0.115,Tab 5g,Other Domestic
Equity to deposits,2017-06-30,0.116,Tab 5g,Other Domestic
Equity to deposits,2017-09-30,0.117,Tab 5g,Other Domestic
Equity to deposits,2017-12-31,0.117,Tab 5g,Other Domestic
Equity to deposits,2018-03-31,0.118,Tab 5g,Other Domestic
Equity to deposits,2018-06-30,0.118,Tab 5g,Other Domestic
Equity to deposits,2018-09-30,0.117,Tab 5g,Other Domestic
Equity to deposits,2018-12-31,0.114,Tab 5g,Other Domestic
Equity to deposits,2019-03-31,0.11,Tab 5g,Other Domestic
Equity to deposits,2019-06-30,0.111,Tab 5g,Other Domestic
Equity to deposits,2019-09-30,0.112,Tab 5g,Other Domestic
Equity to deposits,2019-12-31,0.111,Tab 5g,Other Domestic
Equity to deposits,2020-03-31,0.114,Tab 5g,Other Domestic
Equity to deposits,2020-06-30,0.113,Tab 5g,Other Domestic
Equity to deposits,2020-09-30,0.11,Tab 5g,Other Domestic
Equity to deposits,2020-12-31,0.109,Tab 5g,Other Domestic
Equity to deposits,2021-03-31,0.108,Tab 5g,Other Domestic
Equity to deposits,2021-06-30,0.111,Tab 5g,Other Domestic
Equity to deposits,2021-09-30,0.112,Tab 5g,Other Domestic
Equity to deposits,2021-12-31,0.11,Tab 5g,Other Domestic
Equity to deposits,2022-03-31,0.109,Tab 5g,Other Domestic
Equity to deposits,2022-06-30,0.107,Tab 5g,Other Domestic
Equity to deposits,2022-09-30,0.103,Tab 5g,Other Domestic
Equity to deposits,2022-12-31,0.102,Tab 5g,Other Domestic
Equity to deposits,2023-03-31,0.101,Tab 5g,Other Domestic
Equity to deposits,2023-06-30,0.099,Tab 5g,Other Domestic
Equity to deposits,2023-09-30,0.098,Tab 5g,Other Domestic
Equity to deposits,2023-12-31,0.098,Tab 5g,Other Domestic
Equity to deposits,2024-03-31,0.098,Tab 5g,Other Domestic
Equity to deposits,2024-06-30,0.097,Tab 5g,Other Domestic
Equity to deposits,2024-09-30,0.096,Tab 5g,Other Domestic
Equity to deposits,2024-12-31,0.097,Tab 5g,Other Domestic
Equity to deposits,2025-03-31,0.097,Tab 5g,Other Domestic
Total capital base ($m),2004-06-30,12116.9,Tab 5g,Other Domestic
Total capital base ($m),2004-09-30,13280.7,Tab 5g,Other Domestic
Total capital base ($m),2004-12-31,13750.4,Tab 5g,Other Domestic
Total capital base ($m),2005-03-31,14989.1,Tab 5g,Other Domestic
Total capital base ($m),2005-06-30,15430.1,Tab 5g,Other Domestic
Total capital base ($m),2005-09-30,15069.3,Tab 5g,Other Domestic
Total capital base ($m),2005-12-31,15126.3,Tab 5g,Other Domestic
Total capital base ($m),2006-03-31,15568.1,Tab 5g,Other Domestic
Total capital base ($m),2006-06-30,17055.6,Tab 5g,Other Domestic
Total capital base ($m),2006-09-30,18410.8,Tab 5g,Other Domestic
Total capital base ($m),2006-12-31,19606.5,Tab 5g,Other Domestic
Total capital base ($m),2007-03-31,19078.6,Tab 5g,Other Domestic
Total capital base ($m),2007-06-30,20948.1,Tab 5g,Other Domestic
Total capital base ($m),2007-09-30,21205.9,Tab 5g,Other Domestic
Total capital base ($m),2007-12-31,23695.7,Tab 5g,Other Domestic
Total capital base ($m),2008-03-31,21759.2,Tab 5g,Other Domestic
Total capital base ($m),2008-06-30,22733.2,Tab 5g,Other Domestic
Total capital base ($m),2008-09-30,23224.5,Tab 5g,Other Domestic
Total capital base ($m),2008-12-31,15058.5,Tab 5g,Other Domestic
Total capital base ($m),2009-03-31,15817.7,Tab 5g,Other Domestic
Total capital base ($m),2009-06-30,15639.2,Tab 5g,Other Domestic
Total capital base ($m),2009-09-30,16780.3,Tab 5g,Other Domestic
Total capital base ($m),2009-12-31,16871.7,Tab 5g,Other Domestic
Total capital base ($m),2010-03-31,17472.1,Tab 5g,Other Domestic
Total capital base ($m),2010-06-30,17532.7,Tab 5g,Other Domestic
Total capital base ($m),2010-09-30,17849.2,Tab 5g,Other Domestic
Total capital base ($m),2010-12-31,17701.7,Tab 5g,Other Domestic
Total capital base ($m),2011-03-31,17641.1,Tab 5g,Other Domestic
Total capital base ($m),2011-06-30,19009.7,Tab 5g,Other Domestic
Total capital base ($m),2011-09-30,19542.7,Tab 5g,Other Domestic
Total capital base ($m),2011-12-31,19345.8,Tab 5g,Other Domestic
Total capital base ($m),2012-03-31,20000.3,Tab 5g,Other Domestic
Total capital base ($m),2012-06-30,20178.1,Tab 5g,Other Domestic
Total capital base ($m),2012-09-30,20321.3,Tab 5g,Other Domestic
Total capital base ($m),2012-12-31,20743,Tab 5g,Other Domestic
Total capital base ($m),2013-03-31,20773.2,Tab 5g,Other Domestic
Total capital base ($m),2013-06-30,21289,Tab 5g,Other Domestic
Total capital base ($m),2013-09-30,21665,Tab 5g,Other Domestic
Total capital base ($m),2013-12-31,21967.8,Tab 5g,Other Domestic
Total capital base ($m),2014-03-31,22179.9,Tab 5g,Other Domestic
Total capital base ($m),2014-06-30,23043.3,Tab 5g,Other Domestic
Total capital base ($m),2014-09-30,23191,Tab 5g,Other Domestic
Total capital base ($m),2014-12-31,25423.8,Tab 5g,Other Domestic
Total capital base ($m),2015-03-31,26671.7,Tab 5g,Other Domestic
Total capital base ($m),2015-06-30,28626.4,Tab 5g,Other Domestic
Total capital base ($m),2015-09-30,29466.5,Tab 5g,Other Domestic
Total capital base ($m),2015-12-31,30568.3,Tab 5g,Other Domestic
Total capital base ($m),2016-03-31,30875.7,Tab 5g,Other Domestic
Total capital base ($m),2016-06-30,31163.8,Tab 5g,Other Domestic
Total capital base ($m),2016-09-30,31525.7,Tab 5g,Other Domestic
Total capital base ($m),2016-12-31,32235.4,Tab 5g,Other Domestic
Total capital base ($m),2017-03-31,33162.2,Tab 5g,Other Domestic
Total capital base ($m),2017-06-30,33314.4,Tab 5g,Other Domestic
Total capital base ($m),2017-09-30,33856.7,Tab 5g,Other Domestic
Total capital base ($m),2017-12-31,33755.4,Tab 5g,Other Domestic
Total capital base ($m),2018-03-31,34432.7,Tab 5g,Other Domestic
Total capital base ($m),2018-06-30,34297.9,Tab 5g,Other Domestic
Total capital base ($m),2018-09-30,34775.4,Tab 5g,Other Domestic
Total capital base ($m),2018-12-31,34383.4,Tab 5g,Other Domestic
Total capital base ($m),2019-03-31,33889.7,Tab 5g,Other Domestic
Total capital base ($m),2019-06-30,34960.5,Tab 5g,Other Domestic
Total capital base ($m),2019-09-30,35669.8,Tab 5g,Other Domestic
Total capital base ($m),2019-12-31,36714.3,Tab 5g,Other Domestic
Total capital base ($m),2020-03-31,38187.3,Tab 5g,Other Domestic
Total capital base ($m),2020-06-30,40926.4,Tab 5g,Other Domestic
Total capital base ($m),2020-09-30,41299.5,Tab 5g,Other Domestic
Total capital base ($m),2020-12-31,41520.7,Tab 5g,Other Domestic
Total capital base ($m),2021-03-31,43768.1,Tab 5g,Other Domestic
Total capital base ($m),2021-06-30,46538,Tab 5g,Other Domestic
Total capital base ($m),2021-09-30,46963.8,Tab 5g,Other Domestic
Total capital base ($m),2021-12-31,48762,Tab 5g,Other Domestic
Total capital base ($m),2022-03-31,49245.6,Tab 5g,Other Domestic
Total capital base ($m),2022-06-30,51553.1,Tab 5g,Other Domestic
Total capital base ($m),2022-09-30,53148.8,Tab 5g,Other Domestic
Total capital base ($m),2022-12-31,53920.5,Tab 5g,Other Domestic
Total capital base ($m),2023-03-31,56858.7,Tab 5g,Other Domestic
Total capital base ($m),2023-06-30,56524.8,Tab 5g,Other Domestic
Total capital base ($m),2023-09-30,56712.9,Tab 5g,Other Domestic
Total capital base ($m),2023-12-31,57167.1,Tab 5g,Other Domestic
Total capital base ($m),2024-03-31,59146.9,Tab 5g,Other Domestic
Total capital base ($m),2024-06-30,58257.8,Tab 5g,Other Domestic
Total capital base ($m),2024-09-30,54533.8,Tab 5g,Other Domestic
Total capital base ($m),2024-12-31,56942,Tab 5g,Other Domestic
Total capital base ($m),2025-03-31,57517.9,Tab 5g,Other Domestic
Total risk weighted assets ($m),2004-06-30,102285.3,Tab 5g,Other Domestic
Total risk weighted assets ($m),2004-09-30,105583.6,Tab 5g,Other Domestic
Total risk weighted assets ($m),2004-12-31,110835.3,Tab 5g,Other Domestic
Total risk weighted assets ($m),2005-03-31,114901.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2005-06-30,121323.1,Tab 5g,Other Domestic
Total risk weighted assets ($m),2005-09-30,124392.7,Tab 5g,Other Domestic
Total risk weighted assets ($m),2005-12-31,130454.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2006-03-31,136394.8,Tab 5g,Other Domestic
Total risk weighted assets ($m),2006-06-30,145490.8,Tab 5g,Other Domestic
Total risk weighted assets ($m),2006-09-30,150763.6,Tab 5g,Other Domestic
Total risk weighted assets ($m),2006-12-31,156941.9,Tab 5g,Other Domestic
Total risk weighted assets ($m),2007-03-31,161303.9,Tab 5g,Other Domestic
Total risk weighted assets ($m),2007-06-30,170404.1,Tab 5g,Other Domestic
Total risk weighted assets ($m),2007-09-30,175559.5,Tab 5g,Other Domestic
Total risk weighted assets ($m),2007-12-31,187664,Tab 5g,Other Domestic
Total risk weighted assets ($m),2008-03-31,184046.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2008-06-30,195981.5,Tab 5g,Other Domestic
Total risk weighted assets ($m),2008-09-30,199708.1,Tab 5g,Other Domestic
Total risk weighted assets ($m),2008-12-31,127699.8,Tab 5g,Other Domestic
Total risk weighted assets ($m),2009-03-31,124334.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2009-06-30,126256.1,Tab 5g,Other Domestic
Total risk weighted assets ($m),2009-09-30,131420.8,Tab 5g,Other Domestic
Total risk weighted assets ($m),2009-12-31,134962.8,Tab 5g,Other Domestic
Total risk weighted assets ($m),2010-03-31,133623.8,Tab 5g,Other Domestic
Total risk weighted assets ($m),2010-06-30,141747.1,Tab 5g,Other Domestic
Total risk weighted assets ($m),2010-09-30,141001.8,Tab 5g,Other Domestic
Total risk weighted assets ($m),2010-12-31,141396.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2011-03-31,143097.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2011-06-30,143458.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2011-09-30,146607.4,Tab 5g,Other Domestic
Total risk weighted assets ($m),2011-12-31,146596.8,Tab 5g,Other Domestic
Total risk weighted assets ($m),2012-03-31,147801.9,Tab 5g,Other Domestic
Total risk weighted assets ($m),2012-06-30,150108.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2012-09-30,151932.6,Tab 5g,Other Domestic
Total risk weighted assets ($m),2012-12-31,155924.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2013-03-31,162477.7,Tab 5g,Other Domestic
Total risk weighted assets ($m),2013-06-30,167028.5,Tab 5g,Other Domestic
Total risk weighted assets ($m),2013-09-30,169058.7,Tab 5g,Other Domestic
Total risk weighted assets ($m),2013-12-31,172405.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2014-03-31,174694.5,Tab 5g,Other Domestic
Total risk weighted assets ($m),2014-06-30,176259.3,Tab 5g,Other Domestic
Total risk weighted assets ($m),2014-09-30,187048.1,Tab 5g,Other Domestic
Total risk weighted assets ($m),2014-12-31,199794.1,Tab 5g,Other Domestic
Total risk weighted assets ($m),2015-03-31,208200.4,Tab 5g,Other Domestic
Total risk weighted assets ($m),2015-06-30,210872.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2015-09-30,217814.6,Tab 5g,Other Domestic
Total risk weighted assets ($m),2015-12-31,226245.4,Tab 5g,Other Domestic
Total risk weighted assets ($m),2016-03-31,225375.5,Tab 5g,Other Domestic
Total risk weighted assets ($m),2016-06-30,231480.7,Tab 5g,Other Domestic
Total risk weighted assets ($m),2016-09-30,233800.5,Tab 5g,Other Domestic
Total risk weighted assets ($m),2016-12-31,237926.4,Tab 5g,Other Domestic
Total risk weighted assets ($m),2017-03-31,233693.8,Tab 5g,Other Domestic
Total risk weighted assets ($m),2017-06-30,235573.4,Tab 5g,Other Domestic
Total risk weighted assets ($m),2017-09-30,237349.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2017-12-31,239327.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2018-03-31,241998.1,Tab 5g,Other Domestic
Total risk weighted assets ($m),2018-06-30,244430.7,Tab 5g,Other Domestic
Total risk weighted assets ($m),2018-09-30,248836.6,Tab 5g,Other Domestic
Total risk weighted assets ($m),2018-12-31,236596.9,Tab 5g,Other Domestic
Total risk weighted assets ($m),2019-03-31,233182.8,Tab 5g,Other Domestic
Total risk weighted assets ($m),2019-06-30,235625.8,Tab 5g,Other Domestic
Total risk weighted assets ($m),2019-09-30,247528,Tab 5g,Other Domestic
Total risk weighted assets ($m),2019-12-31,251205.3,Tab 5g,Other Domestic
Total risk weighted assets ($m),2020-03-31,260058.6,Tab 5g,Other Domestic
Total risk weighted assets ($m),2020-06-30,257146.1,Tab 5g,Other Domestic
Total risk weighted assets ($m),2020-09-30,258860.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2020-12-31,264333.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2021-03-31,268061.5,Tab 5g,Other Domestic
Total risk weighted assets ($m),2021-06-30,280226.2,Tab 5g,Other Domestic
Total risk weighted assets ($m),2021-09-30,294468.4,Tab 5g,Other Domestic
Total risk weighted assets ($m),2021-12-31,301638.8,Tab 5g,Other Domestic
Total risk weighted assets ($m),2022-03-31,314393.4,Tab 5g,Other Domestic
Total risk weighted assets ($m),2022-06-30,322097.1,Tab 5g,Other Domestic
Total risk weighted assets ($m),2022-09-30,325911.7,Tab 5g,Other Domestic
Total risk weighted assets ($m),2022-12-31,324844.4,Tab 5g,Other Domestic
Total risk weighted assets ($m),2023-03-31,309275.1,Tab 5g,Other Domestic
Total risk weighted assets ($m),2023-06-30,311380.9,Tab 5g,Other Domestic
Total risk weighted assets ($m),2023-09-30,313723.4,Tab 5g,Other Domestic
Total risk weighted assets ($m),2023-12-31,317258.5,Tab 5g,Other Domestic
Total risk weighted assets ($m),2024-03-31,318709.5,Tab 5g,Other Domestic
Total risk weighted assets ($m),2024-06-30,324362.1,Tab 5g,Other Domestic
Total risk weighted assets ($m),2024-09-30,296678.4,Tab 5g,Other Domestic
Total risk weighted assets ($m),2024-12-31,306537.6,Tab 5g,Other Domestic
Total risk weighted assets ($m),2025-03-31,309684.5,Tab 5g,Other Domestic
Total capital ratio,2004-06-30,0.118,Tab 5g,Other Domestic
Total capital ratio,2004-09-30,0.126,Tab 5g,Other Domestic
Total capital ratio,2004-12-31,0.124,Tab 5g,Other Domestic
Total capital ratio,2005-03-31,0.13,Tab 5g,Other Domestic
Total capital ratio,2005-06-30,0.127,Tab 5g,Other Domestic
Total capital ratio,2005-09-30,0.121,Tab 5g,Other Domestic
Total capital ratio,2005-12-31,0.116,Tab 5g,Other Domestic
Total capital ratio,2006-03-31,0.114,Tab 5g,Other Domestic
Total capital ratio,2006-06-30,0.117,Tab 5g,Other Domestic
Total capital ratio,2006-09-30,0.122,Tab 5g,Other Domestic
Total capital ratio,2006-12-31,0.125,Tab 5g,Other Domestic
Total capital ratio,2007-03-31,0.118,Tab 5g,Other Domestic
Total capital ratio,2007-06-30,0.123,Tab 5g,Other Domestic
Total capital ratio,2007-09-30,0.121,Tab 5g,Other Domestic
Total capital ratio,2007-12-31,0.126,Tab 5g,Other Domestic
Total capital ratio,2008-03-31,0.118,Tab 5g,Other Domestic
Total capital ratio,2008-06-30,0.116,Tab 5g,Other Domestic
Total capital ratio,2008-09-30,0.116,Tab 5g,Other Domestic
Total capital ratio,2008-12-31,0.118,Tab 5g,Other Domestic
Total capital ratio,2009-03-31,0.127,Tab 5g,Other Domestic
Total capital ratio,2009-06-30,0.124,Tab 5g,Other Domestic
Total capital ratio,2009-09-30,0.128,Tab 5g,Other Domestic
Total capital ratio,2009-12-31,0.125,Tab 5g,Other Domestic
Total capital ratio,2010-03-31,0.131,Tab 5g,Other Domestic
Total capital ratio,2010-06-30,0.124,Tab 5g,Other Domestic
Total capital ratio,2010-09-30,0.127,Tab 5g,Other Domestic
Total capital ratio,2010-12-31,0.125,Tab 5g,Other Domestic
Total capital ratio,2011-03-31,0.123,Tab 5g,Other Domestic
Total capital ratio,2011-06-30,0.133,Tab 5g,Other Domestic
Total capital ratio,2011-09-30,0.133,Tab 5g,Other Domestic
Total capital ratio,2011-12-31,0.132,Tab 5g,Other Domestic
Total capital ratio,2012-03-31,0.135,Tab 5g,Other Domestic
Total capital ratio,2012-06-30,0.134,Tab 5g,Other Domestic
Total capital ratio,2012-09-30,0.134,Tab 5g,Other Domestic
Total capital ratio,2012-12-31,0.133,Tab 5g,Other Domestic
Total capital ratio,2013-03-31,0.128,Tab 5g,Other Domestic
Total capital ratio,2013-06-30,0.127,Tab 5g,Other Domestic
Total capital ratio,2013-09-30,0.128,Tab 5g,Other Domestic
Total capital ratio,2013-12-31,0.127,Tab 5g,Other Domestic
Total capital ratio,2014-03-31,0.127,Tab 5g,Other Domestic
Total capital ratio,2014-06-30,0.131,Tab 5g,Other Domestic
Total capital ratio,2014-09-30,0.124,Tab 5g,Other Domestic
Total capital ratio,2014-12-31,0.127,Tab 5g,Other Domestic
Total capital ratio,2015-03-31,0.128,Tab 5g,Other Domestic
Total capital ratio,2015-06-30,0.136,Tab 5g,Other Domestic
Total capital ratio,2015-09-30,0.135,Tab 5g,Other Domestic
Total capital ratio,2015-12-31,0.135,Tab 5g,Other Domestic
Total capital ratio,2016-03-31,0.137,Tab 5g,Other Domestic
Total capital ratio,2016-06-30,0.135,Tab 5g,Other Domestic
Total capital ratio,2016-09-30,0.135,Tab 5g,Other Domestic
Total capital ratio,2016-12-31,0.135,Tab 5g,Other Domestic
Total capital ratio,2017-03-31,0.142,Tab 5g,Other Domestic
Total capital ratio,2017-06-30,0.141,Tab 5g,Other Domestic
Total capital ratio,2017-09-30,0.143,Tab 5g,Other Domestic
Total capital ratio,2017-12-31,0.141,Tab 5g,Other Domestic
Total capital ratio,2018-03-31,0.142,Tab 5g,Other Domestic
Total capital ratio,2018-06-30,0.14,Tab 5g,Other Domestic
Total capital ratio,2018-09-30,0.14,Tab 5g,Other Domestic
Total capital ratio,2018-12-31,0.145,Tab 5g,Other Domestic
Total capital ratio,2019-03-31,0.145,Tab 5g,Other Domestic
Total capital ratio,2019-06-30,0.148,Tab 5g,Other Domestic
Total capital ratio,2019-09-30,0.144,Tab 5g,Other Domestic
Total capital ratio,2019-12-31,0.146,Tab 5g,Other Domestic
Total capital ratio,2020-03-31,0.147,Tab 5g,Other Domestic
Total capital ratio,2020-06-30,0.159,Tab 5g,Other Domestic
Total capital ratio,2020-09-30,0.16,Tab 5g,Other Domestic
Total capital ratio,2020-12-31,0.157,Tab 5g,Other Domestic
Total capital ratio,2021-03-31,0.163,Tab 5g,Other Domestic
Total capital ratio,2021-06-30,0.166,Tab 5g,Other Domestic
Total capital ratio,2021-09-30,0.159,Tab 5g,Other Domestic
Total capital ratio,2021-12-31,0.162,Tab 5g,Other Domestic
Total capital ratio,2022-03-31,0.157,Tab 5g,Other Domestic
Total capital ratio,2022-06-30,0.16,Tab 5g,Other Domestic
Total capital ratio,2022-09-30,0.163,Tab 5g,Other Domestic
Total capital ratio,2022-12-31,0.166,Tab 5g,Other Domestic
Total capital ratio,2023-03-31,0.184,Tab 5g,Other Domestic
Total capital ratio,2023-06-30,0.182,Tab 5g,Other Domestic
Total capital ratio,2023-09-30,0.181,Tab 5g,Other Domestic
Total capital ratio,2023-12-31,0.18,Tab 5g,Other Domestic
Total capital ratio,2024-03-31,0.186,Tab 5g,Other Domestic
Total capital ratio,2024-06-30,0.18,Tab 5g,Other Domestic
Total capital ratio,2024-09-30,0.184,Tab 5g,Other Domestic
Total capital ratio,2024-12-31,0.186,Tab 5g,Other Domestic
Total capital ratio,2025-03-31,0.186,Tab 5g,Other Domestic
Total impaired facilities ($m),2004-06-30,260.8,Tab 5g,Other Domestic
Total impaired facilities ($m),2004-09-30,259.8,Tab 5g,Other Domestic
Total impaired facilities ($m),2004-12-31,281.9,Tab 5g,Other Domestic
Total impaired facilities ($m),2005-03-31,298.6,Tab 5g,Other Domestic
Total impaired facilities ($m),2005-06-30,326.7,Tab 5g,Other Domestic
Total impaired facilities ($m),2005-09-30,346.3,Tab 5g,Other Domestic
Total impaired facilities ($m),2005-12-31,351.1,Tab 5g,Other Domestic
Total impaired facilities ($m),2006-03-31,455.8,Tab 5g,Other Domestic
Total impaired facilities ($m),2006-06-30,473.7,Tab 5g,Other Domestic
Total impaired facilities ($m),2006-09-30,478.6,Tab 5g,Other Domestic
Total impaired facilities ($m),2006-12-31,531,Tab 5g,Other Domestic
Total impaired facilities ($m),2007-03-31,668.2,Tab 5g,Other Domestic
Total impaired facilities ($m),2007-06-30,726.4,Tab 5g,Other Domestic
Total impaired facilities ($m),2007-09-30,787.8,Tab 5g,Other Domestic
Total impaired facilities ($m),2007-12-31,806.4,Tab 5g,Other Domestic
Total impaired facilities ($m),2008-03-31,1230.9,Tab 5g,Other Domestic
Total impaired facilities ($m),2008-06-30,1374.3,Tab 5g,Other Domestic
Total impaired facilities ($m),2008-09-30,2493.5,Tab 5g,Other Domestic
Total impaired facilities ($m),2008-12-31,2920.1,Tab 5g,Other Domestic
Total impaired facilities ($m),2009-03-31,3440.7,Tab 5g,Other Domestic
Total impaired facilities ($m),2009-06-30,3858.9,Tab 5g,Other Domestic
Total impaired facilities ($m),2009-09-30,4095.7,Tab 5g,Other Domestic
Total impaired facilities ($m),2009-12-31,4538.3,Tab 5g,Other Domestic
Total impaired facilities ($m),2010-03-31,4414.9,Tab 5g,Other Domestic
Total impaired facilities ($m),2010-06-30,4382.7,Tab 5g,Other Domestic
Total impaired facilities ($m),2010-09-30,4632.5,Tab 5g,Other Domestic
Total impaired facilities ($m),2010-12-31,4602.4,Tab 5g,Other Domestic
Total impaired facilities ($m),2011-03-31,4741.2,Tab 5g,Other Domestic
Total impaired facilities ($m),2011-06-30,4489.4,Tab 5g,Other Domestic
Total impaired facilities ($m),2011-09-30,4526.6,Tab 5g,Other Domestic
Total impaired facilities ($m),2011-12-31,4570.2,Tab 5g,Other Domestic
Total impaired facilities ($m),2012-03-31,4515.8,Tab 5g,Other Domestic
Total impaired facilities ($m),2012-06-30,4194.5,Tab 5g,Other Domestic
Total impaired facilities ($m),2012-09-30,4109.5,Tab 5g,Other Domestic
Total impaired facilities ($m),2012-12-31,3761.2,Tab 5g,Other Domestic
Total impaired facilities ($m),2013-03-31,3732.4,Tab 5g,Other Domestic
Total impaired facilities ($m),2013-06-30,2723.2,Tab 5g,Other Domestic
Total impaired facilities ($m),2013-09-30,2574.8,Tab 5g,Other Domestic
Total impaired facilities ($m),2013-12-31,2407.5,Tab 5g,Other Domestic
Total impaired facilities ($m),2014-03-31,2833.5,Tab 5g,Other Domestic
Total impaired facilities ($m),2014-06-30,2620.2,Tab 5g,Other Domestic
Total impaired facilities ($m),2014-09-30,2725.1,Tab 5g,Other Domestic
Total impaired facilities ($m),2014-12-31,2777.2,Tab 5g,Other Domestic
Total impaired facilities ($m),2015-03-31,2679.8,Tab 5g,Other Domestic
Total impaired facilities ($m),2015-06-30,2892.8,Tab 5g,Other Domestic
Total impaired facilities ($m),2015-09-30,2899.7,Tab 5g,Other Domestic
Total impaired facilities ($m),2015-12-31,3194.8,Tab 5g,Other Domestic
Total impaired facilities ($m),2016-03-31,2331.6,Tab 5g,Other Domestic
Total impaired facilities ($m),2016-06-30,2555,Tab 5g,Other Domestic
Total impaired facilities ($m),2016-09-30,2516.8,Tab 5g,Other Domestic
Total impaired facilities ($m),2016-12-31,2573.7,Tab 5g,Other Domestic
Total impaired facilities ($m),2017-03-31,2434.8,Tab 5g,Other Domestic
Total impaired facilities ($m),2017-06-30,2314.8,Tab 5g,Other Domestic
Total impaired facilities ($m),2017-09-30,2099.5,Tab 5g,Other Domestic
Total impaired facilities ($m),2017-12-31,2100.5,Tab 5g,Other Domestic
Total impaired facilities ($m),2018-03-31,1770.7,Tab 5g,Other Domestic
Total impaired facilities ($m),2018-06-30,2129.6,Tab 5g,Other Domestic
Total impaired facilities ($m),2018-09-30,2077.5,Tab 5g,Other Domestic
Total impaired facilities ($m),2018-12-31,2115.1,Tab 5g,Other Domestic
Total impaired facilities ($m),2019-03-31,2136.3,Tab 5g,Other Domestic
Total impaired facilities ($m),2019-06-30,2171.7,Tab 5g,Other Domestic
Total impaired facilities ($m),2019-09-30,2598.5,Tab 5g,Other Domestic
Total impaired facilities ($m),2019-12-31,2559.7,Tab 5g,Other Domestic
Total impaired facilities ($m),2020-03-31,2997.3,Tab 5g,Other Domestic
Total impaired facilities ($m),2020-06-30,3057,Tab 5g,Other Domestic
Total impaired facilities ($m),2020-09-30,2840.9,Tab 5g,Other Domestic
Total impaired facilities ($m),2020-12-31,2549.3,Tab 5g,Other Domestic
Total impaired facilities ($m),2021-03-31,2589.6,Tab 5g,Other Domestic
Total impaired facilities ($m),2021-06-30,2707.8,Tab 5g,Other Domestic
Total impaired facilities ($m),2021-09-30,2213.2,Tab 5g,Other Domestic
